	end	entity_group	score	start	word	brand_name	application_number	match_type	concept_id
2567	279	CHEMICAL	0.9999942779541016	269	S - warfarin			0	
2568	610	CHEMICAL	0.9999972581863403	602	Warfarin			80	rxcui:11289
2569	648	CHEMICAL	0.9999961853027344	639	vitamin K			80	rxcui:11258
2570	671	CHEMICAL	0.9999963641166687	654	vitamin K epoxide			0	
2571	688	CHEMICAL	0.9999932646751404	679	vitamin K			80	rxcui:11258
2572	873	CHEMICAL	0.9999972581863403	865	warfarin			80	rxcui:11289
2573	998	CHEMICAL	0.999997615814209	990	warfarin			80	rxcui:11289
2574	1129	CHEMICAL	0.9999974966049194	1121	warfarin			80	rxcui:11289
2576	28	GENETIC	0.9999896287918091	22	CYP2C9			100	normalize.gene:CYP2C9
2577	170	GENETIC	0.9999883770942688	162	CYP2C9 * 2			0	
2578	183	GENETIC	0.9999844431877136	175	CYP2C9 * 3			0	
2579	304	GENETIC	0.9991173148155212	293	CYP2C9 * 3 / * 3			0	
2580	432	GENETIC	0.9972310066223145	421	CYP2C9 * 1 / * 1			0	
2581	441	GENETIC	0.767281711101532	438	/ * 3			0	
2582	540	GENETIC	0.9999727010726929	534	CYP2C9			100	normalize.gene:CYP2C9
2583	330	CHEMICAL	0.9999980926513672	321	celecoxib			80	rxcui:140587
2584	486	CHEMICAL	0.9999979734420776	477	celecoxib			80	rxcui:140587
2586	28	GENETIC	0.999963641166687	22	CYP2C9			100	normalize.gene:CYP2C9
2587	39	GENETIC	0.9999866485595703	33	VKORC1			100	normalize.gene:VKORC1
2588	136	GENETIC	0.9999942779541016	130	CYP2C9			100	normalize.gene:CYP2C9
2589	189	GENETIC	0.9999931454658508	181	CYP2C9 * 2			0	
2590	202	GENETIC	0.9999935030937195	194	CYP2C9 * 3			0	
2591	239	GENETIC	0.9999927282333374	233	CYP2C9			100	normalize.gene:CYP2C9
2592	369	GENETIC	0.9999926686286926	361	CYP2C9 * 2			0	
2593	382	GENETIC	0.9999925494194031	374	CYP2C9 * 3			0	
2594	410	GENETIC	0.9999921321868896	404	CYP2C9			100	normalize.gene:CYP2C9
2595	721	GENETIC	0.9999895095825195	717	VKOR			60	normalize.gene:VKOR
2596	812	GENETIC	0.9999814629554749	801	VKORC1 gene			0	
2597	899	GENETIC	0.9999899864196777	893	VKORC1			100	normalize.gene:VKORC1
2598	915	GENETIC	0.9962053298950195	904	CYP2C9 gene			0	
2599	1024	GENETIC	0.9999929666519165	1018	CYP2C9			100	normalize.gene:CYP2C9
2600	1035	GENETIC	0.9999915361404419	1029	VKORC1			100	normalize.gene:VKORC1
2601	83	CHEMICAL	0.999996542930603	75	warfarin			80	rxcui:11289
2602	126	CHEMICAL	0.9999983906745911	109	7 - hydroxywarfarin			0	
2603	279	CHEMICAL	0.9999942779541016	269	S - warfarin			0	
2604	610	CHEMICAL	0.9999972581863403	602	Warfarin			80	rxcui:11289
2605	648	CHEMICAL	0.9999961853027344	639	vitamin K			80	rxcui:11258
2606	671	CHEMICAL	0.9999963641166687	654	vitamin K epoxide			0	
2607	688	CHEMICAL	0.9999932646751404	679	vitamin K			80	rxcui:11258
2608	873	CHEMICAL	0.9999972581863403	865	warfarin			80	rxcui:11289
2609	998	CHEMICAL	0.999997615814209	990	warfarin			80	rxcui:11289
2610	1129	CHEMICAL	0.9999974966049194	1121	warfarin			80	rxcui:11289
2612	21	GENETIC	0.9999873638153076	17	RYR1	Ultane	NDA020478	100	normalize.gene:RYR1
2613	33	GENETIC	0.9999796152114868	26	CACNA1S	Ultane	NDA020478	100	normalize.gene:CACNA1S
2614	314	GENETIC	0.9999929666519165	310	RYR1	Ultane	NDA020478	100	normalize.gene:RYR1
2615	326	GENETIC	0.9999912977218628	319	CACNA1S	Ultane	NDA020478	100	normalize.gene:CACNA1S
2616	231	CHEMICAL	0.9999982118606567	220	sevoflurane	Ultane	NDA020478	80	rxcui:36453
2618	138	DISEASE	0.9999831318855286	116	malignant hyperthermia	Ultane	NDA020478	60	ncit:C84869
2620	158	DISEASE	0.9999935626983643	155	MHS	Ultane	NDA020478	60	mondo:0020485
2622	346	DISEASE	0.9999933242797852	343	MHS	Ultane	NDA020478	60	mondo:0020485
2624	545	DISEASE	0.999957799911499	523	Malignant Hyperthermia	Ultane	NDA020478	60	ncit:C84869
2626	39	GENETIC	0.9999860525131226	32	CYP2C19			100	normalize.gene:CYP2C19
2627	738	GENETIC	0.9999659061431885	731	CYP2C19			100	normalize.gene:CYP2C19
2628	92	CHEMICAL	0.9999979734420776	77	Dexlansoprazole			80	rxcui:17128
2629	129	CHEMICAL	0.9999980926513672	114	dexlansoprazole			80	rxcui:17128
2630	260	CHEMICAL	0.9999980926513672	245	dexlansoprazole			80	rxcui:17128
2631	345	CHEMICAL	0.999997615814209	330	dexlansoprazole			80	rxcui:17128
2632	686	CHEMICAL	0.9999973773956299	671	dexlansoprazole			80	rxcui:17128
2634	101	CHEMICAL	0.9999974966049194	93	naproxen	Naproxen	NDA018965	80	rxcui:142442
2635	159	CHEMICAL	0.9999978542327881	152	aspirin	Naproxen	NDA018965	80	rxcui:1191
2636	231	CHEMICAL	0.9999949932098389	224	aspirin	Naproxen	NDA018965	80	rxcui:1191
2637	269	CHEMICAL	0.9999244809150696	255	thromboxane B2	Naproxen	NDA018965	80	chembl:CHEMBL1552426
2638	334	CHEMICAL	0.9999854564666748	327	aspirin	Naproxen	NDA018965	80	rxcui:1191
2639	360	CHEMICAL	0.9999973773956299	352	naproxen	Naproxen	NDA018965	80	rxcui:142442
2640	372	CHEMICAL	0.9999904632568359	365	aspirin	Naproxen	NDA018965	80	rxcui:1191
2641	447	CHEMICAL	0.9999972581863403	439	naproxen	Naproxen	NDA018965	80	rxcui:142442
2642	472	CHEMICAL	0.999815046787262	465	aspirin	Naproxen	NDA018965	80	rxcui:1191
2643	579	CHEMICAL	0.9999977350234985	571	naproxen	Naproxen	NDA018965	80	rxcui:142442
2644	624	CHEMICAL	0.9999926090240479	617	aspirin	Naproxen	NDA018965	80	rxcui:1191
2645	666	CHEMICAL	0.9999979734420776	659	aspirin	Naproxen	NDA018965	80	rxcui:1191
2646	712	CHEMICAL	0.9999974966049194	704	naproxen	Naproxen	NDA018965	80	rxcui:142442
2647	767	CHEMICAL	0.9999971389770508	759	naproxen	Naproxen	NDA018965	80	rxcui:142442
2648	826	CHEMICAL	0.9999916553497314	819	aspirin	Naproxen	NDA018965	80	rxcui:1191
2649	842	CHEMICAL	0.9999972581863403	834	naproxen	Naproxen	NDA018965	80	rxcui:142442
2650	881	CHEMICAL	0.9966643452644348	874	aspirin	Naproxen	NDA018965	80	rxcui:1191
2651	1037	CHEMICAL	0.999997615814209	1029	naproxen	Naproxen	NDA018965	80	rxcui:142442
2653	26	GENETIC	0.9999841451644897	22	RYR1	SUPRANE	NDA020118	100	normalize.gene:RYR1
2654	38	GENETIC	0.999984860420227	31	CACNA1S	SUPRANE	NDA020118	100	normalize.gene:CACNA1S
2655	314	GENETIC	0.9999929666519165	310	RYR1	SUPRANE	NDA020118	100	normalize.gene:RYR1
2656	326	GENETIC	0.9999923706054688	319	CACNA1S	SUPRANE	NDA020118	100	normalize.gene:CACNA1S
2658	142	DISEASE	0.9999892711639404	120	malignant hyperthermia	SUPRANE	NDA020118	60	ncit:C84869
2660	162	DISEASE	0.9999938011169434	159	MHS	SUPRANE	NDA020118	60	mondo:0020485
2662	346	DISEASE	0.9999934434890747	343	MHS	SUPRANE	NDA020118	60	mondo:0020485
2664	28	GENETIC	0.9999910593032837	22	CYP2D6	Metoprolol Tartrate	ANDA078085	100	normalize.gene:CYP2D6
2665	131	GENETIC	0.9999895095825195	125	CYP2D6	Metoprolol Tartrate	ANDA078085	100	normalize.gene:CYP2D6
2666	194	GENETIC	0.999991774559021	188	CYP2D6	Metoprolol Tartrate	ANDA078085	100	normalize.gene:CYP2D6
2667	240	CHEMICAL	0.9999982118606567	230	metoprolol	Metoprolol Tartrate	ANDA078085	80	rxcui:6918
2668	276	CHEMICAL	0.9999980926513672	266	metoprolol	Metoprolol Tartrate	ANDA078085	80	rxcui:6918
2670	81	CHEMICAL	0.9999532699584961	66	corticosteroids	NuTriaRX CreamPak		60	ncit:C211
2671	234	CHEMICAL	0.9997714161872864	219	corticosteroids	NuTriaRX CreamPak		60	ncit:C211
2672	463	CHEMICAL	0.9999969005584717	448	corticosteroids	NuTriaRX CreamPak		60	ncit:C211
2673	656	CHEMICAL	0.9997451901435852	641	corticosteroids	NuTriaRX CreamPak		60	ncit:C211
2674	754	CHEMICAL	0.9999303817749023	739	corticosteroids	NuTriaRX CreamPak		60	ncit:C211
2675	771	CHEMICAL	0.991589367389679	756	Corticosteroids	NuTriaRX CreamPak		60	ncit:C211
2676	836	CHEMICAL	0.9996148347854614	821	Corticosteroids	NuTriaRX CreamPak		60	ncit:C211
2677	949	CHEMICAL	0.9999970197677612	934	corticosteroids	NuTriaRX CreamPak		60	ncit:C211
2679	288	DISEASE	0.9953169822692871	276	Inflammation	NuTriaRX CreamPak		0	
2681	566	DISEASE	0.9999933242797852	556	dermatoses	NuTriaRX CreamPak		0	
2683	29	GENETIC	0.9999871253967285	22	CYP2C19	Protonix I.V.	NDA020988	100	normalize.gene:CYP2C19
2684	461	GENETIC	0.9999942779541016	454	CYP2C19	Protonix I.V.	NDA020988	100	normalize.gene:CYP2C19
2685	600	GENETIC	0.9999922513961792	593	CYP2C19	Protonix I.V.	NDA020988	100	normalize.gene:CYP2C19
2686	615	GENETIC	0.999987781047821	602	CYP2C19 * 2 / * 2	Protonix I.V.	NDA020988	0	
2687	711	GENETIC	0.9999154210090637	698	CYP2C19 * 1 / * 1	Protonix I.V.	NDA020988	0	
2688	744	GENETIC	0.9999868869781494	731	CYP2C19 * 1 / * x	Protonix I.V.	NDA020988	0	
2689	267	CHEMICAL	0.9999982118606567	255	pantoprazole	Protonix I.V.	NDA020988	80	rxcui:253191
2691	80	GENETIC	0.9999938011169434	74	CYP2B6			100	normalize.gene:CYP2B6
2692	88	GENETIC	0.999992847442627	82	CYP2C9			100	normalize.gene:CYP2C9
2693	97	GENETIC	0.9999946355819702	90	CYP2C19			100	normalize.gene:CYP2C19
2694	108	GENETIC	0.9999943971633911	102	CYP3A5			100	normalize.gene:CYP3A5
2695	145	CHEMICAL	0.9999979734420776	136	prasugrel			80	rxcui:613391
2697	207	DISEASE	0.9999828934669495	187	platelet aggregation			0	
2699	29	GENETIC	0.9999871253967285	22	CYP2C19	Pantoprazole Sodium	ANDA215860	100	normalize.gene:CYP2C19
2700	461	GENETIC	0.9999942779541016	454	CYP2C19	Pantoprazole Sodium	ANDA215860	100	normalize.gene:CYP2C19
2701	600	GENETIC	0.9999922513961792	593	CYP2C19	Pantoprazole Sodium	ANDA215860	100	normalize.gene:CYP2C19
2702	615	GENETIC	0.999987781047821	602	CYP2C19 * 2 / * 2	Pantoprazole Sodium	ANDA215860	0	
2703	711	GENETIC	0.9999154210090637	698	CYP2C19 * 1 / * 1	Pantoprazole Sodium	ANDA215860	0	
2704	744	GENETIC	0.9999868869781494	731	CYP2C19 * 1 / * x	Pantoprazole Sodium	ANDA215860	0	
2705	267	CHEMICAL	0.9999982118606567	255	pantoprazole	Pantoprazole Sodium	ANDA215860	80	rxcui:253191
2707	35	GENETIC	0.9999775886535645	26	DPYD gene	Fluorouracil	ANDA210123	0	
2708	58	GENETIC	0.9991104006767273	55	DPD	Fluorouracil	ANDA210123	60	normalize.gene:DPD
2709	181	GENETIC	0.9999818801879883	178	DPD	Fluorouracil	ANDA210123	60	normalize.gene:DPD
2710	240	GENETIC	0.9999805688858032	237	DPD	Fluorouracil	ANDA210123	60	normalize.gene:DPD
2711	339	GENETIC	0.9999933242797852	335	DPYD	Fluorouracil	ANDA210123	100	normalize.gene:DPYD
2712	421	GENETIC	0.9999443292617798	418	DPD	Fluorouracil	ANDA210123	60	normalize.gene:DPD
2713	610	GENETIC	0.9999755620956421	607	DPD	Fluorouracil	ANDA210123	60	normalize.gene:DPD
2714	726	GENETIC	0.9998683929443359	713	DPYD variants	Fluorouracil	ANDA210123	0	
2715	769	GENETIC	0.9994187951087952	756	DPYD variants	Fluorouracil	ANDA210123	0	
2716	830	GENETIC	0.9387247562408447	818	DPYD variant	Fluorouracil	ANDA210123	0	
2717	869	GENETIC	0.7658020257949829	857	DPYD variant	Fluorouracil	ANDA210123	0	
2718	887	GENETIC	0.9999711513519287	884	DPD	Fluorouracil	ANDA210123	60	normalize.gene:DPD
2719	1079	GENETIC	0.9999474287033081	1076	DPD	Fluorouracil	ANDA210123	60	normalize.gene:DPD
2720	1166	GENETIC	0.75910484790802	1153	DPYD variants	Fluorouracil	ANDA210123	0	
2721	1244	GENETIC	0.9999918937683105	1240	DPYD	Fluorouracil	ANDA210123	100	normalize.gene:DPYD
2722	1279	GENETIC	0.9999829530715942	1276	DPD	Fluorouracil	ANDA210123	60	normalize.gene:DPD
2723	1374	GENETIC	0.9890397787094116	1361	DPYD variants	Fluorouracil	ANDA210123	0	
2724	1413	GENETIC	0.9999816417694092	1410	DPD	Fluorouracil	ANDA210123	60	normalize.gene:DPD
2725	1539	GENETIC	0.9999939799308777	1531	DPYD * 2A	Fluorouracil	ANDA210123	0	
2726	1561	GENETIC	0.999993622303009	1553	DPYD * 13	Fluorouracil	ANDA210123	0	
2727	1618	GENETIC	0.9999859929084778	1610	DPYD * 2A	Fluorouracil	ANDA210123	0	
2728	1631	GENETIC	0.9999706149101257	1623	DPYD * 13	Fluorouracil	ANDA210123	0	
2729	1751	GENETIC	0.9999898672103882	1747	DPYD	Fluorouracil	ANDA210123	100	normalize.gene:DPYD
2730	1868	GENETIC	0.997841477394104	1855	DPYD variants	Fluorouracil	ANDA210123	0	
2731	1891	GENETIC	0.9999899864196777	1888	DPD	Fluorouracil	ANDA210123	60	normalize.gene:DPD
2732	123	CHEMICAL	0.9999961853027344	111	fluorouracil	Fluorouracil	ANDA210123	80	rxcui:4492
2733	1066	CHEMICAL	0.9999947547912598	1054	fluorouracil	Fluorouracil	ANDA210123	80	rxcui:4492
2734	1354	CHEMICAL	0.999997615814209	1342	fluorouracil	Fluorouracil	ANDA210123	80	rxcui:4492
2736	192	DISEASE	0.9998517036437988	178	DPD deficiency	Fluorouracil	ANDA210123	60	ncit:C84672
2738	251	DISEASE	0.9997074604034424	237	DPD deficiency	Fluorouracil	ANDA210123	60	ncit:C84672
2740	432	DISEASE	0.9999719262123108	418	DPD deficiency	Fluorouracil	ANDA210123	60	ncit:C84672
2742	621	DISEASE	0.9999722242355347	607	DPD deficiency	Fluorouracil	ANDA210123	60	ncit:C84672
2744	898	DISEASE	0.9998589754104614	884	DPD deficiency	Fluorouracil	ANDA210123	60	ncit:C84672
2746	958	DISEASE	0.9999773502349854	950	toxicity	Fluorouracil	ANDA210123	0	
2748	1090	DISEASE	0.9999238848686218	1076	DPD deficiency	Fluorouracil	ANDA210123	60	ncit:C84672
2750	1290	DISEASE	0.9999183416366577	1276	DPD deficiency	Fluorouracil	ANDA210123	60	ncit:C84672
2752	1336	DISEASE	0.9999819993972778	1328	toxicity	Fluorouracil	ANDA210123	0	
2754	1902	DISEASE	0.9999770522117615	1888	DPD deficiency	Fluorouracil	ANDA210123	60	ncit:C84672
2756	29	GENETIC	0.9999805688858032	22	CYP2C19	Prilosec	NDA022056	100	normalize.gene:CYP2C19
2757	118	GENETIC	0.9916653633117676	102	CYP2C19 * 1 allele	Prilosec	NDA022056	0	
2758	173	GENETIC	0.9376099705696106	149	CYP2C19 * 2 and * 3 alleles	Prilosec	NDA022056	0	
2759	485	GENETIC	0.9999912977218628	478	CYP2C19	Prilosec	NDA022056	100	normalize.gene:CYP2C19
2760	704	GENETIC	0.9999895095825195	697	CYP2C19	Prilosec	NDA022056	100	normalize.gene:CYP2C19
2761	96	CHEMICAL	0.9999982118606567	86	omeprazole	Prilosec	NDA022056	80	rxcui:7646
2762	449	CHEMICAL	0.9999982118606567	439	omeprazole	Prilosec	NDA022056	80	rxcui:7646
2763	522	CHEMICAL	0.9999980926513672	512	omeprazole	Prilosec	NDA022056	80	rxcui:7646
2764	777	CHEMICAL	0.9999978542327881	767	omeprazole	Prilosec	NDA022056	80	rxcui:7646
2765	805	CHEMICAL	0.9999980926513672	795	omeprazole	Prilosec	NDA022056	80	rxcui:7646
2767	28	GENETIC	0.999981164932251	22	CYP2C9	Dilantin-125	NDA008762	100	normalize.gene:CYP2C9
2768	108	GENETIC	0.9999930262565613	100	CYP2C9 * 2	Dilantin-125	NDA008762	0	
2769	129	GENETIC	0.9739627242088318	113	CYP2C9 * 3 alleles	Dilantin-125	NDA008762	0	
2770	333	GENETIC	0.9940413236618042	319	CYP2C9 alleles	Dilantin-125	NDA008762	0	
2771	439	GENETIC	0.9999867677688599	433	CYP2C9	Dilantin-125	NDA008762	100	normalize.gene:CYP2C9
2772	600	GENETIC	0.9999921321868896	594	CYP2C9	Dilantin-125	NDA008762	100	normalize.gene:CYP2C9
2773	284	CHEMICAL	0.9999982118606567	275	phenytoin	Dilantin-125	NDA008762	80	rxcui:71227
2774	385	CHEMICAL	0.9999982118606567	376	phenytoin	Dilantin-125	NDA008762	80	rxcui:71227
2776	28	GENETIC	0.9999845027923584	22	CYP2C9	ZYNRELEF	NDA211988	100	normalize.gene:CYP2C9
2777	102	GENETIC	0.9999930262565613	94	CYP2C9 * 2	ZYNRELEF	NDA211988	0	
2778	129	GENETIC	0.9801457524299622	107	CYP2C9 * 3 polymorphisms	ZYNRELEF	NDA211988	0	
2779	258	GENETIC	0.9999933242797852	252	CYP2C9	ZYNRELEF	NDA211988	100	normalize.gene:CYP2C9
2780	382	GENETIC	0.9999895095825195	376	CYP2C9	ZYNRELEF	NDA211988	100	normalize.gene:CYP2C9
2781	194	CHEMICAL	0.9999983310699463	185	meloxicam	ZYNRELEF	NDA211988	80	rxcui:41493
2783	28	GENETIC	0.9999911785125732	22	CYP2D6	Metoprolol succinate	ANDA213854	100	normalize.gene:CYP2D6
2784	131	GENETIC	0.9999901056289673	125	CYP2D6	Metoprolol succinate	ANDA213854	100	normalize.gene:CYP2D6
2785	194	GENETIC	0.9999921321868896	188	CYP2D6	Metoprolol succinate	ANDA213854	100	normalize.gene:CYP2D6
2786	240	CHEMICAL	0.9999982118606567	230	metoprolol	Metoprolol succinate	ANDA213854	80	rxcui:6918
2787	276	CHEMICAL	0.9999980926513672	266	metoprolol	Metoprolol succinate	ANDA213854	80	rxcui:6918
2789	28	GENETIC	0.9999896287918091	22	CYP2C9	NURTEC ODT	NDA212728	100	normalize.gene:CYP2C9
2790	106	GENETIC	0.9999920725822449	98	CYP2C9 * 2	NURTEC ODT	NDA212728	0	
2791	119	GENETIC	0.9999904632568359	111	CYP2C9 * 3	NURTEC ODT	NDA212728	0	
2792	182	GENETIC	0.9995930790901184	176	CYP2C9	NURTEC ODT	NDA212728	100	normalize.gene:CYP2C9
2793	345	GENETIC	0.9986373782157898	339	CYP2C9	NURTEC ODT	NDA212728	100	normalize.gene:CYP2C9
2794	411	GENETIC	0.9999902248382568	405	CYP2C9	NURTEC ODT	NDA212728	100	normalize.gene:CYP2C9
2795	464	GENETIC	0.9999948740005493	458	CYP2C9	NURTEC ODT	NDA212728	100	normalize.gene:CYP2C9
2796	425	CHEMICAL	0.8826540112495422	415	rimegepant	NURTEC ODT	NDA212728	80	rxcui:2282307
2798	67	GENETIC	0.9999909400939941	60	OATP1B1			60	normalize.gene:OATP1B1
2799	278	GENETIC	0.9999905824661255	271	OATP1B1			60	normalize.gene:OATP1B1
2800	296	GENETIC	0.993118941783905	280	SLCO1B1 521T > C			0	
2801	352	GENETIC	0.9995046854019165	337	SLCO1B1 521 C / C			0	
2802	49	CHEMICAL	0.9999978542327881	37	rosuvastatin			80	rxcui:301542
2803	144	CHEMICAL	0.9999979734420776	132	rosuvastatin			80	rxcui:301542
2804	484	CHEMICAL	0.9999979734420776	472	rosuvastatin			80	rxcui:301542
2806	44	GENETIC	0.9982489347457886	37	statins			0	
2807	68	GENETIC	0.9998995065689087	56	rosuvastatin			0	
2808	86	GENETIC	0.9999924898147583	79	OATP1B1			60	normalize.gene:OATP1B1
2809	163	GENETIC	0.9999021291732788	151	rosuvastatin			0	
2810	297	GENETIC	0.9999896287918091	290	OATP1B1			60	normalize.gene:OATP1B1
2811	315	GENETIC	0.9865638017654419	299	SLCO1B1 521T > C			0	
2812	368	GENETIC	0.8259321451187134	356	SLCO1B1 521T			0	
2813	476	GENETIC	0.995754599571228	464	rosuvastatin			0	
2814	44	CHEMICAL	0.9999555349349976	37	statins			0	
2815	68	CHEMICAL	0.9999974966049194	56	rosuvastatin			80	rxcui:301542
2816	163	CHEMICAL	0.9999979734420776	151	rosuvastatin			80	rxcui:301542
2817	476	CHEMICAL	0.9999978542327881	464	rosuvastatin			80	rxcui:301542
2819	29	GENETIC	0.9999871253967285	22	CYP2C19	PANTOPRAZOLE SODIUM	NDA217512	100	normalize.gene:CYP2C19
2820	461	GENETIC	0.9999942779541016	454	CYP2C19	PANTOPRAZOLE SODIUM	NDA217512	100	normalize.gene:CYP2C19
2821	600	GENETIC	0.9999922513961792	593	CYP2C19	PANTOPRAZOLE SODIUM	NDA217512	100	normalize.gene:CYP2C19
2822	615	GENETIC	0.999987781047821	602	CYP2C19 * 2 / * 2	PANTOPRAZOLE SODIUM	NDA217512	0	
2823	711	GENETIC	0.9999154210090637	698	CYP2C19 * 1 / * 1	PANTOPRAZOLE SODIUM	NDA217512	0	
2824	744	GENETIC	0.9999868869781494	731	CYP2C19 * 1 / * x	PANTOPRAZOLE SODIUM	NDA217512	0	
2825	267	CHEMICAL	0.9999982118606567	255	pantoprazole	PANTOPRAZOLE SODIUM	NDA217512	80	rxcui:253191
2827	28	GENETIC	0.9999802112579346	22	CYP2C9	Phenytoin Sodium	ANDA040684	100	normalize.gene:CYP2C9
2828	108	GENETIC	0.999993085861206	100	CYP2C9 * 2	Phenytoin Sodium	ANDA040684	0	
2829	129	GENETIC	0.9826747179031372	113	CYP2C9 * 3 alleles	Phenytoin Sodium	ANDA040684	0	
2830	333	GENETIC	0.9949547052383423	319	CYP2C9 alleles	Phenytoin Sodium	ANDA040684	0	
2831	439	GENETIC	0.9999858140945435	433	CYP2C9	Phenytoin Sodium	ANDA040684	100	normalize.gene:CYP2C9
2832	606	GENETIC	0.9999920129776001	600	CYP2C9	Phenytoin Sodium	ANDA040684	100	normalize.gene:CYP2C9
2833	284	CHEMICAL	0.9999982118606567	275	phenytoin	Phenytoin Sodium	ANDA040684	80	rxcui:71227
2834	385	CHEMICAL	0.9999982118606567	376	phenytoin	Phenytoin Sodium	ANDA040684	80	rxcui:71227
2836	28	GENETIC	0.9999911785125732	22	CYP2D6	Metoprolol succinate	ANDA213854	100	normalize.gene:CYP2D6
2837	131	GENETIC	0.9999901056289673	125	CYP2D6	Metoprolol succinate	ANDA213854	100	normalize.gene:CYP2D6
2838	194	GENETIC	0.9999921321868896	188	CYP2D6	Metoprolol succinate	ANDA213854	100	normalize.gene:CYP2D6
2839	240	CHEMICAL	0.9999982118606567	230	metoprolol	Metoprolol succinate	ANDA213854	80	rxcui:6918
2840	276	CHEMICAL	0.9999980926513672	266	metoprolol	Metoprolol succinate	ANDA213854	80	rxcui:6918
2842	26	GENETIC	0.9999876022338867	22	RYR1	Succinylcholine Chloride	ANDA214308	100	normalize.gene:RYR1
2843	38	GENETIC	0.9999802112579346	31	CACNA1S	Succinylcholine Chloride	ANDA214308	100	normalize.gene:CACNA1S
2844	330	GENETIC	0.9999938011169434	326	RYR1	Succinylcholine Chloride	ANDA214308	100	normalize.gene:RYR1
2845	342	GENETIC	0.9999933242797852	335	CACNA1S	Succinylcholine Chloride	ANDA214308	100	normalize.gene:CACNA1S
2846	201	CHEMICAL	0.9999982118606567	186	succinylcholine	Succinylcholine Chloride	ANDA214308	80	rxcui:10154
2847	237	CHEMICAL	0.99998539686203	213	succinylcholine chloride	Succinylcholine Chloride	ANDA214308	80	rxcui:10154
2849	142	DISEASE	0.9999885559082031	120	malignant hyperthermia	Succinylcholine Chloride	ANDA214308	60	ncit:C84869
2851	162	DISEASE	0.9999939203262329	159	MHS	Succinylcholine Chloride	ANDA214308	60	mondo:0020485
2853	362	DISEASE	0.9999935626983643	359	MHS	Succinylcholine Chloride	ANDA214308	60	mondo:0020485
2855	29	GENETIC	0.9999822378158569	22	CYP2C19			100	normalize.gene:CYP2C19
2856	118	GENETIC	0.9857611060142517	102	CYP2C19 * 1 allele			0	
2857	165	GENETIC	0.999976634979248	149	CYP2C19 * 2 and * 3			0	
2858	485	GENETIC	0.9999912977218628	478	CYP2C19			100	normalize.gene:CYP2C19
2859	704	GENETIC	0.9999898672103882	697	CYP2C19			100	normalize.gene:CYP2C19
2860	96	CHEMICAL	0.9999982118606567	86	omeprazole			80	rxcui:7646
2861	449	CHEMICAL	0.9999982118606567	439	omeprazole			80	rxcui:7646
2862	522	CHEMICAL	0.9999980926513672	512	omeprazole			80	rxcui:7646
2863	777	CHEMICAL	0.9999979734420776	767	omeprazole			80	rxcui:7646
2864	805	CHEMICAL	0.9999982118606567	795	omeprazole			80	rxcui:7646
2866	54	GENETIC	0.9999889731407166	37	HMG - CoA reductase			0	
2867	107	GENETIC	0.999990701675415	100	OATP1B1			60	normalize.gene:OATP1B1
2868	129	GENETIC	0.5277872085571289	118	transporter			0	
2869	318	GENETIC	0.9999926090240479	311	OATP1B1			60	normalize.gene:OATP1B1
2870	337	GENETIC	0.9975831508636475	321	SLCO1B1 521T > C			0	
2871	393	GENETIC	0.9974077343940735	378	SLCO1B1 521 C / C			0	
2872	44	CHEMICAL	0.9999901652336121	37	HMG - CoA			0	
2873	89	CHEMICAL	0.9999961853027344	77	rosuvastatin			80	rxcui:301542
2874	184	CHEMICAL	0.9999980926513672	172	rosuvastatin			80	rxcui:301542
2875	525	CHEMICAL	0.9999979734420776	513	rosuvastatin			80	rxcui:301542
2877	28	GENETIC	0.999963641166687	22	CYP2C9			100	normalize.gene:CYP2C9
2878	39	GENETIC	0.9999866485595703	33	VKORC1			100	normalize.gene:VKORC1
2879	136	GENETIC	0.9999942779541016	130	CYP2C9			100	normalize.gene:CYP2C9
2880	189	GENETIC	0.9999931454658508	181	CYP2C9 * 2			0	
2881	202	GENETIC	0.9999935030937195	194	CYP2C9 * 3			0	
2882	239	GENETIC	0.9999927282333374	233	CYP2C9			100	normalize.gene:CYP2C9
2883	369	GENETIC	0.9999926686286926	361	CYP2C9 * 2			0	
2884	382	GENETIC	0.9999925494194031	374	CYP2C9 * 3			0	
2885	410	GENETIC	0.9999921321868896	404	CYP2C9			100	normalize.gene:CYP2C9
2886	721	GENETIC	0.9999895095825195	717	VKOR			60	normalize.gene:VKOR
