	end	entity_group	score	start	word	match_score	concept_id	match_type
2879	1129	CHEMICAL	0.9996905326843262	1121	warfarin		rxcui:11289	80
2881	29	GENETIC	0.9999884366989136	22	CYP2C19		normalize.gene:CYP2C19	100
2882	459	GENETIC	0.9999825358390808	452	CYP2C19		normalize.gene:CYP2C19	100
2883	598	GENETIC	0.999733567237854	591	CYP2C19		normalize.gene:CYP2C19	100
2884	616	GENETIC	0.9999847412109375	600	CYP2C19 * 2 / * 2			0
2885	715	GENETIC	0.9999550580978394	699	CYP2C19 * 1 / * 1			0
2886	751	GENETIC	0.9999863505363464	735	CYP2C19 * 1 / * x			0
2887	267	CHEMICAL	0.9999754428863525	255	pantoprazole		rxcui:253191	80
2889	257	GENETIC	0.9999502301216125	237	opioid receptor gene			0
2890	290	GENETIC	0.8996881246566772	281	Rs1799971			0
2891	308	GENETIC	0.969588577747345	303	OPRM1		normalize.gene:OPRM1	100
2892	325	GENETIC	0.9999207854270935	320	Asp40			0
2893	599	GENETIC	0.9999822378158569	594	OPRM1		normalize.gene:OPRM1	100
2894	1416	GENETIC	0.9109207987785339	1404	Asp40 allele			0
2895	1820	GENETIC	0.9999193549156189	1815	Asp40			0
2896	29	CHEMICAL	0.9996854662895203	19	naltrexone		rxcui:7243	80
2897	369	CHEMICAL	0.9912519454956055	359	naltrexone		rxcui:7243	80
2898	463	CHEMICAL	0.9999974966049194	456	alcohol		ncit:C2190	80
2899	535	CHEMICAL	0.9998413324356079	525	naltrexone		rxcui:7243	80
2900	1033	CHEMICAL	0.9935070872306824	1023	naltrexone		rxcui:7243	80
2901	1058	CHEMICAL	0.9999974966049194	1051	alcohol		ncit:C2190	80
2902	1223	CHEMICAL	0.9994057416915894	1213	naltrexone		rxcui:7243	80
2903	1466	CHEMICAL	0.9955663681030273	1456	naltrexone		rxcui:7243	80
2904	1718	CHEMICAL	0.9956756830215454	1708	Naltrexone		rxcui:7243	80
2905	1907	CHEMICAL	0.9907390475273132	1897	naltrexone		rxcui:7243	80
2906	2098	CHEMICAL	0.9997543096542358	2088	naltrexone		rxcui:7243	80
2907	2112	CHEMICAL	0.9999972581863403	2105	alcohol		ncit:C2190	80
2908	2233	CHEMICAL	0.999525249004364	2223	naltrexone		rxcui:7243	80
2910	1069	DISEASE	0.9999921321868896	1051	alcohol dependence		ncit:C3325	80
2912	2123	DISEASE	0.9999921321868896	2105	alcohol dependence		ncit:C3325	80
2914	2341	DISEASE	0.5057607889175415	2337	##ving			0
2916	29	GENETIC	0.9999883770942688	22	CYP2C19		normalize.gene:CYP2C19	100
2917	459	GENETIC	0.9999825358390808	452	CYP2C19		normalize.gene:CYP2C19	100
2918	598	GENETIC	0.9997380375862122	591	CYP2C19		normalize.gene:CYP2C19	100
2919	613	GENETIC	0.9999847412109375	600	CYP2C19 * 2 / * 2			0
2920	709	GENETIC	0.9999553561210632	696	CYP2C19 * 1 / * 1			0
2921	742	GENETIC	0.9999865293502808	729	CYP2C19 * 1 / * x			0
2922	267	CHEMICAL	0.9999751448631287	255	pantoprazole		rxcui:253191	80
2924	28	GENETIC	0.9998024702072144	22	CYP2C9		normalize.gene:CYP2C9	100
2925	39	GENETIC	0.9999465942382812	33	VKORC1		normalize.gene:VKORC1	100
2926	136	GENETIC	0.9999817609786987	130	CYP2C9		normalize.gene:CYP2C9	100
2927	189	GENETIC	0.9999905228614807	181	CYP2C9 * 2			0
2928	202	GENETIC	0.9999896287918091	194	CYP2C9 * 3			0
2929	239	GENETIC	0.9999804496765137	233	CYP2C9		normalize.gene:CYP2C9	100
2930	369	GENETIC	0.9999877214431763	361	CYP2C9 * 2			0
2931	382	GENETIC	0.9999865293502808	374	CYP2C9 * 3			0
2932	410	GENETIC	0.9997869729995728	404	CYP2C9		normalize.gene:CYP2C9	100
2933	721	GENETIC	0.999951183795929	717	VKOR		normalize.gene:VKOR	60
2934	812	GENETIC	0.9999784231185913	801	VKORC1 gene			0
2935	899	GENETIC	0.9999348521232605	893	VKORC1		normalize.gene:VKORC1	100
2936	915	GENETIC	0.998699426651001	904	CYP2C9 gene			0
2937	1024	GENETIC	0.9994133114814758	1018	CYP2C9		normalize.gene:CYP2C9	100
2938	1035	GENETIC	0.9998481869697571	1029	VKORC1		normalize.gene:VKORC1	100
2939	83	CHEMICAL	0.999958336353302	75	warfarin		rxcui:11289	80
2940	126	CHEMICAL	0.9999161958694458	109	7 - hydroxywarfarin			0
2941	279	CHEMICAL	0.9999735951423645	269	S - warfarin			0
2942	610	CHEMICAL	0.9999494552612305	602	Warfarin		rxcui:11289	80
2943	648	CHEMICAL	0.9999961853027344	639	vitamin K		rxcui:11258	80
2944	671	CHEMICAL	0.9999867677688599	654	vitamin K epoxide			0
2945	688	CHEMICAL	0.9999932646751404	679	vitamin K		rxcui:11258	80
2946	873	CHEMICAL	0.999964714050293	865	warfarin		rxcui:11289	80
2947	998	CHEMICAL	0.9999839663505554	990	warfarin		rxcui:11289	80
2948	1129	CHEMICAL	0.9996905326843262	1121	warfarin		rxcui:11289	80
2950	28	GENETIC	0.9999602437019348	22	CYP2C9		normalize.gene:CYP2C9	100
2951	170	GENETIC	0.9999871253967285	162	CYP2C9 * 2			0
2952	183	GENETIC	0.9999581575393677	175	CYP2C9 * 3			0
2953	188	GENETIC	0.5450419187545776	185	##oly			0
2954	197	GENETIC	0.6265862584114075	196	##s			0
2955	304	GENETIC	0.999428391456604	293	CYP2C9 * 3 / * 3			0
2956	432	GENETIC	0.9983139038085938	421	CYP2C9 * 1 / * 1			0
2957	441	GENETIC	0.7672799229621887	438	/ * 3			0
2958	540	GENETIC	0.9999071359634399	534	CYP2C9		normalize.gene:CYP2C9	100
2959	330	CHEMICAL	0.9560286402702332	321	celecoxib		rxcui:140587	80
2960	478	CHEMICAL	0.9999979734420776	477	c			0
2961	486	CHEMICAL	0.9862581491470337	478	##elecoxib			0
2963	28	GENETIC	0.9998024702072144	22	CYP2C9		normalize.gene:CYP2C9	100
2964	39	GENETIC	0.9999465942382812	33	VKORC1		normalize.gene:VKORC1	100
2965	136	GENETIC	0.9999817609786987	130	CYP2C9		normalize.gene:CYP2C9	100
2966	189	GENETIC	0.9999905228614807	181	CYP2C9 * 2			0
2967	202	GENETIC	0.9999896287918091	194	CYP2C9 * 3			0
2968	239	GENETIC	0.9999804496765137	233	CYP2C9		normalize.gene:CYP2C9	100
2969	369	GENETIC	0.9999877214431763	361	CYP2C9 * 2			0
2970	382	GENETIC	0.9999865293502808	374	CYP2C9 * 3			0
2971	410	GENETIC	0.9997869729995728	404	CYP2C9		normalize.gene:CYP2C9	100
2972	721	GENETIC	0.999951183795929	717	VKOR		normalize.gene:VKOR	60
2973	812	GENETIC	0.9999784231185913	801	VKORC1 gene			0
2974	899	GENETIC	0.9999348521232605	893	VKORC1		normalize.gene:VKORC1	100
2975	915	GENETIC	0.998699426651001	904	CYP2C9 gene			0
2976	1024	GENETIC	0.9994133114814758	1018	CYP2C9		normalize.gene:CYP2C9	100
2977	1035	GENETIC	0.9998481869697571	1029	VKORC1		normalize.gene:VKORC1	100
2978	83	CHEMICAL	0.999958336353302	75	warfarin		rxcui:11289	80
2979	126	CHEMICAL	0.9999161958694458	109	7 - hydroxywarfarin			0
2980	279	CHEMICAL	0.9999735951423645	269	S - warfarin			0
2981	610	CHEMICAL	0.9999494552612305	602	Warfarin		rxcui:11289	80
2982	648	CHEMICAL	0.9999961853027344	639	vitamin K		rxcui:11258	80
2983	671	CHEMICAL	0.9999867677688599	654	vitamin K epoxide			0
2984	688	CHEMICAL	0.9999932646751404	679	vitamin K		rxcui:11258	80
2985	873	CHEMICAL	0.999964714050293	865	warfarin		rxcui:11289	80
2986	998	CHEMICAL	0.9999839663505554	990	warfarin		rxcui:11289	80
2987	1129	CHEMICAL	0.9996905326843262	1121	warfarin		rxcui:11289	80
2989	28	GENETIC	0.9999602437019348	22	CYP2C9		normalize.gene:CYP2C9	100
2990	170	GENETIC	0.9999871253967285	162	CYP2C9 * 2			0
2991	183	GENETIC	0.9999581575393677	175	CYP2C9 * 3			0
2992	188	GENETIC	0.5450419187545776	185	##oly			0
2993	197	GENETIC	0.6265862584114075	196	##s			0
2994	304	GENETIC	0.999428391456604	293	CYP2C9 * 3 / * 3			0
2995	432	GENETIC	0.9983139038085938	421	CYP2C9 * 1 / * 1			0
2996	441	GENETIC	0.7672799229621887	438	/ * 3			0
2997	540	GENETIC	0.9999071359634399	534	CYP2C9		normalize.gene:CYP2C9	100
2998	330	CHEMICAL	0.9560286402702332	321	celecoxib		rxcui:140587	80
2999	478	CHEMICAL	0.9999979734420776	477	c			0
3000	486	CHEMICAL	0.9862581491470337	478	##elecoxib			0
3002	54	GENETIC	0.9999898672103882	37	HMG - CoA reductase			0
3003	107	GENETIC	0.9999833106994629	100	OATP1B1		normalize.gene:OATP1B1	60
3004	127	GENETIC	0.5277884006500244	118	transport			0
3005	318	GENETIC	0.9999857544898987	311	OATP1B1		normalize.gene:OATP1B1	60
3006	335	GENETIC	0.9989286661148071	321	SLCO1B1 521T > C			0
3007	391	GENETIC	0.9982836842536926	376	SLCO1B1 521 C / C			0
3008	44	CHEMICAL	0.9999144673347473	37	HMG - CoA			0
3009	78	CHEMICAL	0.9999961853027344	77	r		rxcui:1091	60
3010	89	CHEMICAL	0.9870646595954895	78	##osuvastatin			0
3011	173	CHEMICAL	0.9999980926513672	172	r		rxcui:1091	60
3012	184	CHEMICAL	0.9155781865119934	173	##osuvastatin			0
3013	523	CHEMICAL	0.9844913482666016	511	rosuvastatin		rxcui:301542	80
3015	137	GENETIC	0.9665500521659851	130	CYP2C19		normalize.gene:CYP2C19	100
3016	480	GENETIC	0.9655416011810303	475	CYP2C		normalize.gene:CYP2C	80
3017	63	CHEMICAL	0.9102184176445007	56	ACIPHEX		rxcui:114979	80
3018	311	CHEMICAL	0.9999736547470093	300	rabeprazole		rxcui:114979	80
3019	442	CHEMICAL	0.9644729495048523	424	rabeprazole sodium		rxcui:114979	80
3021	188	DISEASE	0.7386457324028015	176	gastric acid			0
3023	42	GENETIC	0.9999061822891235	36	CYP2D6		normalize.gene:CYP2D6	100
3024	117	GENETIC	0.9999186396598816	111	CYP2D6		normalize.gene:CYP2D6	100
3025	308	GENETIC	0.999952495098114	302	CYP2D6		normalize.gene:CYP2D6	100
3026	344	GENETIC	0.999976396560669	327	estrogen receptor			0
3027	85	CHEMICAL	0.999984860420227	76	tamoxifen		rxcui:10324	80
3028	209	CHEMICAL	0.9985347390174866	200	endoxifen		iuphar.ligand:10203	80
3029	335	CHEMICAL	0.9890471696853638	327	estrogen		chembl:CHEMBL592868	80
3030	505	CHEMICAL	0.998134195804596	496	endoxifen		iuphar.ligand:10203	80
3031	747	CHEMICAL	0.9897655248641968	738	endoxifen		iuphar.ligand:10203	80
3033	367	DISEASE	0.9999913573265076	354	breast cancer		ncit:C9335	80
3035	54	GENETIC	0.9999898672103882	37	HMG - CoA reductase			0
3036	107	GENETIC	0.9999833106994629	100	OATP1B1		normalize.gene:OATP1B1	60
3037	127	GENETIC	0.5277884006500244	118	transport			0
3038	318	GENETIC	0.9999857544898987	311	OATP1B1		normalize.gene:OATP1B1	60
3039	335	GENETIC	0.9989286661148071	321	SLCO1B1 521T > C			0
3040	391	GENETIC	0.9982836842536926	376	SLCO1B1 521 C / C			0
3041	44	CHEMICAL	0.9999144673347473	37	HMG - CoA			0
3042	78	CHEMICAL	0.9999961853027344	77	r		rxcui:1091	60
3043	89	CHEMICAL	0.9870646595954895	78	##osuvastatin			0
3044	173	CHEMICAL	0.9999980926513672	172	r		rxcui:1091	60
3045	184	CHEMICAL	0.9155781865119934	173	##osuvastatin			0
3046	523	CHEMICAL	0.9844913482666016	511	rosuvastatin		rxcui:301542	80
3048	32	GENETIC	0.9662682414054871	22	UGT1A1 Pol			0
3049	81	GENETIC	0.9999887347221375	75	UGT1A1		normalize.gene:UGT1A1	100
3050	268	GENETIC	0.9999907612800598	262	UGT1A1		normalize.gene:UGT1A1	100
3051	501	GENETIC	0.99998539686203	495	UGT1A1		normalize.gene:UGT1A1	100
3052	113	CHEMICAL	0.9700215458869934	102	raltegravir		rxcui:1235585	80
3053	480	CHEMICAL	0.9999973773956299	479	r		rxcui:1091	60
3054	490	CHEMICAL	0.9989790916442871	480	##altegravir			0
3056	28	GENETIC	0.9999563097953796	22	CYP2C9		normalize.gene:CYP2C9	100
3057	108	GENETIC	0.9999884366989136	100	CYP2C9 * 2			0
3058	129	GENETIC	0.9861041307449341	113	CYP2C9 * 3 alleles			0
3059	333	GENETIC	0.9868575930595398	319	CYP2C9 alleles			0
3060	439	GENETIC	0.9998335838317871	433	CYP2C9		normalize.gene:CYP2C9	100
3061	600	GENETIC	0.9999561309814453	594	CYP2C9		normalize.gene:CYP2C9	100
3062	276	CHEMICAL	0.9999982118606567	275	p		chembl:CHEMBL4300766	80
3063	284	CHEMICAL	0.9109177589416504	276	##henytoin			0
3064	385	CHEMICAL	0.9849437475204468	376	phenytoin		rxcui:71227	80
3066	26	GENETIC	0.9999037981033325	22	RYR1		normalize.gene:RYR1	100
3067	38	GENETIC	0.9999651908874512	31	CACNA1S		normalize.gene:CACNA1S	100
3068	318	GENETIC	0.9999279975891113	314	RYR1		normalize.gene:RYR1	100
3069	330	GENETIC	0.9999797940254211	323	CACNA1S		normalize.gene:CACNA1S	100
3070	234	CHEMICAL	0.9999679327011108	224	desflurane		rxcui:27340	80
3072	142	DISEASE	0.9445804953575134	120	malignant hyperthermia		ncit:C84869	80
3074	162	DISEASE	0.9999700784683228	159	MHS		mondo:0020485	60
3076	350	DISEASE	0.9999800324440002	347	MHS		mondo:0020485	60
3078	29	GENETIC	0.9994444847106934	22	CYP2C19		normalize.gene:CYP2C19	100
3079	76	CHEMICAL	0.9999980926513672	75	v		rxcui:11115	60
3080	87	CHEMICAL	0.9805305004119873	76	##oriconazole			0
3081	414	CHEMICAL	0.9741023778915405	402	voriconazole		rxcui:121243	80
3082	588	CHEMICAL	0.9013780355453491	576	voriconazole		rxcui:121243	80
3084	29	GENETIC	0.9999884366989136	22	CYP2C19		normalize.gene:CYP2C19	100
3085	459	GENETIC	0.9999825358390808	452	CYP2C19		normalize.gene:CYP2C19	100
3086	598	GENETIC	0.999733567237854	591	CYP2C19		normalize.gene:CYP2C19	100
3087	616	GENETIC	0.9999847412109375	600	CYP2C19 * 2 / * 2			0
3088	715	GENETIC	0.9999550580978394	699	CYP2C19 * 1 / * 1			0
3089	751	GENETIC	0.9999863505363464	735	CYP2C19 * 1 / * x			0
3090	267	CHEMICAL	0.9999754428863525	255	pantoprazole		rxcui:253191	80
3092	26	GENETIC	0.9998932480812073	22	RYR1		normalize.gene:RYR1	100
3093	38	GENETIC	0.9999359250068665	31	CACNA1S		normalize.gene:CACNA1S	100
3094	304	GENETIC	0.9998952746391296	300	RYR1		normalize.gene:RYR1	100
3095	316	GENETIC	0.9999693036079407	309	CACNA1S		normalize.gene:CACNA1S	100
3096	201	CHEMICAL	0.9362597465515137	186	succinylcholine		rxcui:10154	80
3098	142	DISEASE	0.9854751229286194	120	malignant hyperthermia		ncit:C84869	80
3100	162	DISEASE	0.9999735355377197	159	MHS		mondo:0020485	60
3102	336	DISEASE	0.9999803900718689	333	MHS		mondo:0020485	60
3104	83	GENETIC	0.999985933303833	77	UGT1A1		normalize.gene:UGT1A1	100
3105	120	GENETIC	0.9999919533729553	109	UGT1A1 gene			0
3106	150	GENETIC	0.927303671836853	133	UGT1A1 * 28 [ ( TA ) 7 ]			0
3107	195	GENETIC	0.9999877214431763	182	UGT1A1 enzyme			0
3108	387	GENETIC	0.9999811053276062	381	UGT1A1		normalize.gene:UGT1A1	100
3109	530	GENETIC	0.8752127885818481	528	##N -			0
3110	546	GENETIC	0.9233332872390747	538	UGT1A1 * 6			0
3111	697	GENETIC	0.9999797344207764	688	UGT1A1 * 28			0
3112	756	GENETIC	0.9999804496765137	747	UGT1A1 * 28			0
3113	769	GENETIC	0.8850815296173096	761	6 allele			0
3114	785	GENETIC	0.7908256649971008	783	28			0
3115	797	GENETIC	0.9999604821205139	791	UGT1A1		normalize.gene:UGT1A1	100
3116	1086	GENETIC	0.9427892565727234	1062	UGT1A1 * 28 and * 6 alleles			0
3117	1181	GENETIC	0.9999895095825195	1172	UGT1A1 * 28			0
3118	1307	GENETIC	0.9999442100524902	1298	UGT1A1 * 28			0
3119	1314	GENETIC	0.9533621072769165	1312	* 6			0
3120	1512	GENETIC	0.9997844696044922	1496	UGT1A1 * 28 allele			0
3121	1589	GENETIC	0.999989926815033	1583	UGT1A1		normalize.gene:UGT1A1	100
3122	49	CHEMICAL	0.9998350143432617	44	SN - 38			0
3123	532	CHEMICAL	0.998241126537323	527	SN - 38			0
3124	1230	CHEMICAL	0.9999982118606567	1229	i		rxcui:6033	60
3125	1239	CHEMICAL	0.8059994578361511	1230	##rinotecan			0
3127	465	DISEASE	0.9999920129776001	463	ne			0
3128	474	DISEASE	0.8347635269165039	465	##utropenia			0
3130	901	DISEASE	0.889437198638916	890	neutropenia		mondo:0001475	80
3132	1127	DISEASE	0.9999936819076538	1125	di		ncit:C84667	60
3133	1133	DISEASE	0.8974800705909729	1127	##arrhea			0
3135	28	GENETIC	0.9999815225601196	22	CYP2D6		normalize.gene:CYP2D6	100
3136	131	GENETIC	0.9999688863754272	125	CYP2D6		normalize.gene:CYP2D6	100
3137	194	GENETIC	0.9999599456787109	188	CYP2D6		normalize.gene:CYP2D6	100
3138	240	CHEMICAL	0.9999891519546509	230	metoprolol		rxcui:6918	80
3139	276	CHEMICAL	0.9995956420898438	266	metoprolol		rxcui:6918	80
3141	28	GENETIC	0.9999089241027832	22	CYP2C9		normalize.gene:CYP2C9	100
3142	107	GENETIC	0.9999783635139465	99	CYP2C9 * 2			0
3143	120	GENETIC	0.9999561905860901	112	CYP2C9 * 3			0
3144	134	GENETIC	0.734946608543396	133	##s			0
3145	197	GENETIC	0.974092960357666	186	CYP2C9 * 1 / * 2			0
3146	207	GENETIC	0.5963326096534729	204	/ * 3			0
3147	255	GENETIC	0.9997073411941528	244	CYP2C9 * 1 / * 1			0
3148	484	GENETIC	0.9346511960029602	473	CYP2C9 * 2 / * 2			0
3149	596	GENETIC	0.9998079538345337	585	CYP2C9 * 3 / * 3			0
3150	137	CHEMICAL	0.9999974966049194	136	E			0
3151	147	CHEMICAL	0.91813063621521	137	##rdafitinib			0
3152	446	CHEMICAL	0.9914472699165344	435	erdafitinib		rxcui:2123125	80
3153	533	CHEMICAL	0.9953206777572632	522	erdafitinib		rxcui:2123125	80
3155	35	GENETIC	0.9999715685844421	26	DPYD gene			0
3156	58	GENETIC	0.9991874694824219	55	DPD		normalize.gene:DPD	60
3157	181	GENETIC	0.999903678894043	178	DPD		normalize.gene:DPD	60
3158	240	GENETIC	0.9999280571937561	237	DPD		normalize.gene:DPD	60
3159	339	GENETIC	0.9999666213989258	335	DPYD		normalize.gene:DPYD	100
3160	421	GENETIC	0.9868329763412476	418	DPD		normalize.gene:DPD	60
3161	610	GENETIC	0.9995932579040527	607	DPD		normalize.gene:DPD	60
3162	726	GENETIC	0.999904990196228	713	DPYD variants			0
3163	769	GENETIC	0.9995940923690796	756	DPYD variants			0
3164	830	GENETIC	0.9830566644668579	818	DPYD variant			0
3165	869	GENETIC	0.9515253305435181	857	DPYD variant			0
3166	887	GENETIC	0.9998291730880737	884	DPD		normalize.gene:DPD	60
3167	1079	GENETIC	0.9994688034057617	1076	DPD		normalize.gene:DPD	60
3168	1166	GENETIC	0.9667498469352722	1153	DPYD variants			0
3169	1244	GENETIC	0.9999632835388184	1240	DPYD		normalize.gene:DPYD	100
3170	1279	GENETIC	0.999901533126831	1276	DPD		normalize.gene:DPD	60
3171	1374	GENETIC	0.9968644380569458	1361	DPYD variants			0
3172	1413	GENETIC	0.9999271631240845	1410	DPD		normalize.gene:DPD	60
3173	1540	GENETIC	0.9999688267707825	1532	DPYD * 2A			0
3174	1563	GENETIC	0.9999786019325256	1555	DPYD * 13			0
3175	1620	GENETIC	0.999902606010437	1612	DPYD * 2A			0
3176	1633	GENETIC	0.999932050704956	1625	DPYD * 13			0
3177	1753	GENETIC	0.9997568726539612	1749	DPYD		normalize.gene:DPYD	100
3178	1870	GENETIC	0.9990790486335754	1857	DPYD variants			0
3179	1893	GENETIC	0.999907374382019	1890	DPD		normalize.gene:DPD	60
3180	117	CHEMICAL	0.8810625076293945	111	fluoro			0
3181	123	CHEMICAL	0.8942844271659851	117	##uracil			0
3182	1066	CHEMICAL	0.9996735453605652	1054	capecitabine		rxcui:194000	80
3183	1350	CHEMICAL	0.9999821782112122	1342	capecita			0
3184	1354	CHEMICAL	0.7621760964393616	1350	##bine			0
3186	192	DISEASE	0.9998810887336731	178	DPD deficiency		ncit:C84672	60
3188	251	DISEASE	0.9997656941413879	237	DPD deficiency		ncit:C84672	60
3190	432	DISEASE	0.9999713897705078	418	DPD deficiency		ncit:C84672	60
3192	621	DISEASE	0.9999721050262451	607	DPD deficiency		ncit:C84672	60
3194	898	DISEASE	0.9998731017112732	884	DPD deficiency		ncit:C84672	60
3196	958	DISEASE	0.9999752044677734	950	toxicity			0
3198	1090	DISEASE	0.9999284744262695	1076	DPD deficiency		ncit:C84672	60
3200	1290	DISEASE	0.9999262690544128	1276	DPD deficiency		ncit:C84672	60
3202	1336	DISEASE	0.9999784231185913	1328	toxicity			0
3204	1409	DISEASE	0.5141783356666565	1401	impaired			0
3206	1904	DISEASE	0.9999716877937317	1890	DPD deficiency		ncit:C84672	60
3208	28	GENETIC	0.9999549984931946	22	CYP2C9		normalize.gene:CYP2C9	100
3209	108	GENETIC	0.9999886751174927	100	CYP2C9 * 2			0
3210	129	GENETIC	0.990960955619812	113	CYP2C9 * 3 alleles			0
3211	333	GENETIC	0.9895178079605103	319	CYP2C9 alleles			0
3212	439	GENETIC	0.999820351600647	433	CYP2C9		normalize.gene:CYP2C9	100
3213	606	GENETIC	0.9999527931213379	600	CYP2C9		normalize.gene:CYP2C9	100
3214	276	CHEMICAL	0.9999982118606567	275	p		chembl:CHEMBL4300766	80
3215	284	CHEMICAL	0.9154881834983826	276	##henytoin			0
3216	385	CHEMICAL	0.984455406665802	376	phenytoin		rxcui:71227	80
3218	44	GENETIC	0.9386053085327148	37	statins			0
3219	68	GENETIC	0.9996698498725891	56	rosuvastatin			0
3220	86	GENETIC	0.9999842643737793	79	OATP1B1		normalize.gene:OATP1B1	60
3221	163	GENETIC	0.9995964169502258	151	rosuvastatin			0
3222	297	GENETIC	0.9999838471412659	290	OATP1B1		normalize.gene:OATP1B1	60
3223	315	GENETIC	0.9452937245368958	299	SLCO1B1 521T > C			0
3224	366	GENETIC	0.9419127106666565	356	SLCO1B1 52			0
3225	476	GENETIC	0.996203601360321	464	rosuvastatin			0
3226	38	CHEMICAL	0.9999555349349976	37	s			0
3227	68	CHEMICAL	0.9906514286994934	56	rosuvastatin		rxcui:301542	80
3228	152	CHEMICAL	0.9999979734420776	151	r		rxcui:1091	60
3229	163	CHEMICAL	0.9978634119033813	152	##osuvastatin			0
3230	465	CHEMICAL	0.9999978542327881	464	r		rxcui:1091	60
3231	474	CHEMICAL	0.9956051111221313	465	##osuvastat			0
3233	54	GENETIC	0.9999898672103882	37	HMG - CoA reductase			0
3234	107	GENETIC	0.9999833106994629	100	OATP1B1		normalize.gene:OATP1B1	60
3235	127	GENETIC	0.5277884006500244	118	transport			0
3236	318	GENETIC	0.9999857544898987	311	OATP1B1		normalize.gene:OATP1B1	60
3237	335	GENETIC	0.9989286661148071	321	SLCO1B1 521T > C			0
3238	391	GENETIC	0.9982836842536926	376	SLCO1B1 521 C / C			0
3239	44	CHEMICAL	0.9999144673347473	37	HMG - CoA			0
3240	78	CHEMICAL	0.9999961853027344	77	r		rxcui:1091	60
3241	89	CHEMICAL	0.9870646595954895	78	##osuvastatin			0
3242	173	CHEMICAL	0.9999980926513672	172	r		rxcui:1091	60
3243	184	CHEMICAL	0.9155781865119934	173	##osuvastatin			0
3244	523	CHEMICAL	0.9844913482666016	511	rosuvastatin		rxcui:301542	80
3246	28	GENETIC	0.9999549984931946	22	CYP2C9		normalize.gene:CYP2C9	100
3247	108	GENETIC	0.9999886751174927	100	CYP2C9 * 2			0
3248	129	GENETIC	0.990960955619812	113	CYP2C9 * 3 alleles			0
3249	333	GENETIC	0.9895178079605103	319	CYP2C9 alleles			0
3250	439	GENETIC	0.999820351600647	433	CYP2C9		normalize.gene:CYP2C9	100
3251	606	GENETIC	0.9999527931213379	600	CYP2C9		normalize.gene:CYP2C9	100
3252	276	CHEMICAL	0.9999982118606567	275	p		chembl:CHEMBL4300766	80
3253	284	CHEMICAL	0.9154881834983826	276	##henytoin			0
3254	385	CHEMICAL	0.984455406665802	376	phenytoin		rxcui:71227	80
3256	32	GENETIC	0.9662682414054871	22	UGT1A1 Pol			0
3257	81	GENETIC	0.9999887347221375	75	UGT1A1		normalize.gene:UGT1A1	100
3258	268	GENETIC	0.9999907612800598	262	UGT1A1		normalize.gene:UGT1A1	100
3259	501	GENETIC	0.99998539686203	495	UGT1A1		normalize.gene:UGT1A1	100
3260	113	CHEMICAL	0.9700215458869934	102	raltegravir		rxcui:1235585	80
3261	480	CHEMICAL	0.9999973773956299	479	r		rxcui:1091	60
3262	490	CHEMICAL	0.9989790916442871	480	##altegravir			0
3264	29	GENETIC	0.9999859929084778	22	CYP2C19		normalize.gene:CYP2C19	100
3265	118	GENETIC	0.9866571426391602	102	CYP2C19 * 1 allele			0
3266	169	GENETIC	0.9620485305786133	149	CYP2C19 * 2 and * 3 all			0
3267	485	GENETIC	0.9999691247940063	478	CYP2C19		normalize.gene:CYP2C19	100
3268	704	GENETIC	0.9999534487724304	697	CYP2C19		normalize.gene:CYP2C19	100
3269	96	CHEMICAL	0.9999710321426392	86	omeprazole		rxcui:7646	80
